           V1    V2 ALSFRSr  AALS    V3    V4    V5    V6    V7    V8    V9   V10   V11   V12   V13   V14   V15   V16   V17   V18   V19
V1       1.00 -0.01   -0.08  0.27  0.07  0.16  0.18  0.20  0.17  0.26 -0.15 -0.11 -0.10 -0.03 -0.06 -0.23 -0.19 -0.04 -0.07 -0.18 -0.06
V2      -0.01  1.00   -0.02 -0.05  0.20  0.15  0.14  0.28  0.24  0.14 -0.25  0.06 -0.23 -0.12 -0.33 -0.03  0.28  0.14 -0.04  0.03  0.19
ALSFRSr -0.08 -0.02    1.00 -0.79  0.11  0.46  0.43  0.45  0.41  0.46 -0.40  0.31  0.78  0.73  0.69  0.75  0.58  0.34  0.53  0.60  0.18
AALS     0.27 -0.05   -0.79  1.00 -0.28 -0.36 -0.32 -0.30 -0.26 -0.41  0.29 -0.53 -0.67 -0.59 -0.66 -0.72 -0.61 -0.35 -0.63 -0.69 -0.49
V3       0.07  0.20    0.11 -0.28  1.00  0.16  0.15  0.06  0.04  0.27 -0.05  0.07  0.11  0.18  0.06  0.10  0.25  0.17  0.23  0.22  0.37
V4       0.16  0.15    0.46 -0.36  0.16  1.00  0.98  0.81  0.82  0.78 -0.81 -0.06  0.46  0.45  0.29  0.52  0.33  0.25  0.58  0.68  0.15
V5       0.18  0.14    0.43 -0.32  0.15  0.98  1.00  0.81  0.81  0.78 -0.80 -0.09  0.43  0.43  0.26  0.48  0.30  0.23  0.56  0.65  0.11
V6       0.20  0.28    0.45 -0.30  0.06  0.81  0.81  1.00  0.96  0.76 -0.94  0.06  0.32  0.30  0.20  0.43  0.40  0.34  0.45  0.60  0.09
V7       0.17  0.24    0.41 -0.26  0.04  0.82  0.81  0.96  1.00  0.74 -0.97  0.04  0.27  0.31  0.17  0.38  0.31  0.23  0.48  0.59  0.07
V8       0.26  0.14    0.46 -0.41  0.27  0.78  0.78  0.76  0.74  1.00 -0.74  0.03  0.33  0.32  0.21  0.42  0.47  0.28  0.62  0.68  0.32
V9      -0.15 -0.25   -0.40  0.29 -0.05 -0.81 -0.80 -0.94 -0.97 -0.74  1.00 -0.09 -0.26 -0.32 -0.16 -0.40 -0.36 -0.28 -0.53 -0.63 -0.13
V10     -0.11  0.06    0.31 -0.53  0.07 -0.06 -0.09  0.06  0.04  0.03 -0.09  1.00  0.21  0.24  0.27  0.24  0.28  0.23  0.21  0.26  0.26
V11     -0.10 -0.23    0.78 -0.67  0.11  0.46  0.43  0.32  0.27  0.33 -0.26  0.21  1.00  0.78  0.75  0.70  0.28  0.20  0.36  0.53  0.08
V12     -0.03 -0.12    0.73 -0.59  0.18  0.45  0.43  0.30  0.31  0.32 -0.32  0.24  0.78  1.00  0.51  0.59  0.32 -0.03  0.43  0.42  0.13
V13     -0.06 -0.33    0.69 -0.66  0.06  0.29  0.26  0.20  0.17  0.21 -0.16  0.27  0.75  0.51  1.00  0.67  0.21  0.24  0.32  0.44  0.03
V14     -0.23 -0.03    0.75 -0.72  0.10  0.52  0.48  0.43  0.38  0.42 -0.40  0.24  0.70  0.59  0.67  1.00  0.57  0.44  0.56  0.69  0.23
V15     -0.19  0.28    0.58 -0.61  0.25  0.33  0.30  0.40  0.31  0.47 -0.36  0.28  0.28  0.32  0.21  0.57  1.00  0.56  0.55  0.56  0.64
V16     -0.04  0.14    0.34 -0.35  0.17  0.25  0.23  0.34  0.23  0.28 -0.28  0.23  0.20 -0.03  0.24  0.44  0.56  1.00  0.26  0.40  0.38
V17     -0.07 -0.04    0.53 -0.63  0.23  0.58  0.56  0.45  0.48  0.62 -0.53  0.21  0.36  0.43  0.32  0.56  0.55  0.26  1.00  0.78  0.55
V18     -0.18  0.03    0.60 -0.69  0.22  0.68  0.65  0.60  0.59  0.68 -0.63  0.26  0.53  0.42  0.44  0.69  0.56  0.40  0.78  1.00  0.39
V19     -0.06  0.19    0.18 -0.49  0.37  0.15  0.11  0.09  0.07  0.32 -0.13  0.26  0.08  0.13  0.03  0.23  0.64  0.38  0.55  0.39  1.00
V20     -0.08 -0.13    0.04 -0.16  0.19 -0.04 -0.08 -0.13 -0.13 -0.04  0.17 -0.01  0.30  0.05  0.33 -0.04 -0.10 -0.09 -0.06 -0.04  0.13
V21      0.08 -0.03   -0.29  0.20  0.16 -0.32 -0.36 -0.31 -0.28 -0.18  0.29  0.03 -0.26 -0.22 -0.11 -0.29 -0.03 -0.03 -0.02 -0.19  0.24
          V20   V21
V1      -0.08  0.08
V2      -0.13 -0.03
ALSFRSr  0.04 -0.29
AALS    -0.16  0.20
V3       0.19  0.16
V4      -0.04 -0.32
V5      -0.08 -0.36
V6      -0.13 -0.31
V7      -0.13 -0.28
V8      -0.04 -0.18
V9       0.17  0.29
V10     -0.01  0.03
V11      0.30 -0.26
V12      0.05 -0.22
V13      0.33 -0.11
V14     -0.04 -0.29
V15     -0.10 -0.03
V16     -0.09 -0.03
V17     -0.06 -0.02
V18     -0.04 -0.19
V19      0.13  0.24
V20      1.00  0.16
V21      0.16  1.00

n= 74 


P
        V1     V2     ALSFRSr AALS   V3     V4     V5     V6     V7     V8     V9     V10    V11    V12    V13    V14    V15    V16   
V1             0.9040 0.4740  0.0225 0.5706 0.1613 0.1237 0.0869 0.1362 0.0265 0.2128 0.3501 0.3968 0.7760 0.5996 0.0509 0.1140 0.7218
V2      0.9040        0.8480  0.6832 0.0812 0.2080 0.2314 0.0170 0.0413 0.2347 0.0318 0.6370 0.0488 0.3052 0.0042 0.7901 0.0148 0.2413
ALSFRSr 0.4740 0.8480         0.0000 0.3323 0.0000 0.0001 0.0000 0.0003 0.0000 0.0005 0.0071 0.0000 0.0000 0.0000 0.0000 0.0000 0.0027
AALS    0.0225 0.6832 0.0000         0.0154 0.0014 0.0059 0.0095 0.0230 0.0003 0.0116 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0021
V3      0.5706 0.0812 0.3323  0.0154        0.1726 0.1922 0.5981 0.7329 0.0212 0.6430 0.5397 0.3578 0.1261 0.5919 0.3813 0.0288 0.1439
V4      0.1613 0.2080 0.0000  0.0014 0.1726        0.0000 0.0000 0.0000 0.0000 0.0000 0.6415 0.0000 0.0000 0.0111 0.0000 0.0046 0.0295
V5      0.1237 0.2314 0.0001  0.0059 0.1922 0.0000        0.0000 0.0000 0.0000 0.0000 0.4494 0.0001 0.0001 0.0259 0.0000 0.0094 0.0474
V6      0.0869 0.0170 0.0000  0.0095 0.5981 0.0000 0.0000        0.0000 0.0000 0.0000 0.6276 0.0058 0.0092 0.0914 0.0001 0.0004 0.0032
V7      0.1362 0.0413 0.0003  0.0230 0.7329 0.0000 0.0000 0.0000        0.0000 0.0000 0.7501 0.0199 0.0071 0.1483 0.0007 0.0063 0.0443
V8      0.0265 0.2347 0.0000  0.0003 0.0212 0.0000 0.0000 0.0000 0.0000        0.0000 0.7894 0.0037 0.0051 0.0718 0.0002 0.0000 0.0160
V9      0.2128 0.0318 0.0005  0.0116 0.6430 0.0000 0.0000 0.0000 0.0000 0.0000        0.4420 0.0267 0.0052 0.1837 0.0004 0.0016 0.0176
V10     0.3501 0.6370 0.0071  0.0000 0.5397 0.6415 0.4494 0.6276 0.7501 0.7894 0.4420        0.0678 0.0401 0.0209 0.0401 0.0149 0.0502
V11     0.3968 0.0488 0.0000  0.0000 0.3578 0.0000 0.0001 0.0058 0.0199 0.0037 0.0267 0.0678        0.0000 0.0000 0.0000 0.0143 0.0933
V12     0.7760 0.3052 0.0000  0.0000 0.1261 0.0000 0.0001 0.0092 0.0071 0.0051 0.0052 0.0401 0.0000        0.0000 0.0000 0.0058 0.7783
V13     0.5996 0.0042 0.0000  0.0000 0.5919 0.0111 0.0259 0.0914 0.1483 0.0718 0.1837 0.0209 0.0000 0.0000        0.0000 0.0762 0.0406
V14     0.0509 0.7901 0.0000  0.0000 0.3813 0.0000 0.0000 0.0001 0.0007 0.0002 0.0004 0.0401 0.0000 0.0000 0.0000        0.0000 0.0000
V15     0.1140 0.0148 0.0000  0.0000 0.0288 0.0046 0.0094 0.0004 0.0063 0.0000 0.0016 0.0149 0.0143 0.0058 0.0762 0.0000        0.0000
V16     0.7218 0.2413 0.0027  0.0021 0.1439 0.0295 0.0474 0.0032 0.0443 0.0160 0.0176 0.0502 0.0933 0.7783 0.0406 0.0000 0.0000       
V17     0.5502 0.7499 0.0000  0.0000 0.0527 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0709 0.0018 0.0001 0.0049 0.0000 0.0000 0.0241
V18     0.1231 0.8173 0.0000  0.0000 0.0647 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0237 0.0000 0.0002 0.0001 0.0000 0.0000 0.0005
V19     0.6168 0.1070 0.1300  0.0000 0.0012 0.2103 0.3651 0.4241 0.5750 0.0057 0.2685 0.0248 0.4773 0.2860 0.8026 0.0448 0.0000 0.0008
V20     0.4751 0.2776 0.7379  0.1749 0.1116 0.7489 0.5193 0.2770 0.2686 0.7154 0.1507 0.9157 0.0102 0.6604 0.0038 0.7453 0.3868 0.4659
V21     0.5162 0.8008 0.0127  0.0954 0.1736 0.0051 0.0015 0.0076 0.0140 0.1196 0.0121 0.7791 0.0280 0.0583 0.3572 0.0114 0.8235 0.7830
        V17    V18    V19    V20    V21   
V1      0.5502 0.1231 0.6168 0.4751 0.5162
V2      0.7499 0.8173 0.1070 0.2776 0.8008
ALSFRSr 0.0000 0.0000 0.1300 0.7379 0.0127
AALS    0.0000 0.0000 0.0000 0.1749 0.0954
V3      0.0527 0.0647 0.0012 0.1116 0.1736
V4      0.0000 0.0000 0.2103 0.7489 0.0051
V5      0.0000 0.0000 0.3651 0.5193 0.0015
V6      0.0000 0.0000 0.4241 0.2770 0.0076
V7      0.0000 0.0000 0.5750 0.2686 0.0140
V8      0.0000 0.0000 0.0057 0.7154 0.1196
V9      0.0000 0.0000 0.2685 0.1507 0.0121
V10     0.0709 0.0237 0.0248 0.9157 0.7791
V11     0.0018 0.0000 0.4773 0.0102 0.0280
V12     0.0001 0.0002 0.2860 0.6604 0.0583
V13     0.0049 0.0001 0.8026 0.0038 0.3572
V14     0.0000 0.0000 0.0448 0.7453 0.0114
V15     0.0000 0.0000 0.0000 0.3868 0.8235
V16     0.0241 0.0005 0.0008 0.4659 0.7830
V17            0.0000 0.0000 0.6199 0.8708
V18     0.0000        0.0005 0.7034 0.1128
V19     0.0000 0.0005        0.2874 0.0378
V20     0.6199 0.7034 0.2874        0.1852
V21     0.8708 0.1128 0.0378 0.1852       
